Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,componentnumber,strongcompnum,pageranks,clustering,eigencentrality,modularity_class
3233,,,0,5,5,0,5,5,4,0.45,0.530864,0,0,0.000022,0,2469,0.000128,0.1,0,92
3234,,,0,14,14,0,14,14,5,0.393365,0.495582,0,0,0.001594,0,2470,0.000128,0.049451,0,92
3235,,,0,2,2,0,2,2,1,1,1,0,0,0,109,2473,0.000128,0,0,123
768,,,1,0,1,1,0,1,0,0,0,0,0,0,109,2472,0.000182,0,0.000376,123
3154,,,1,0,1,1,0,1,0,0,0,0,0,0,109,2471,0.000182,0,0.000376,123
3236,,,0,3,3,0,3,3,2,0.615385,0.6875,0,0,0,0,2474,0.000128,0.166667,0,135
3237,,,0,8,8,0,8,8,3,0.583333,0.674603,0,0,0.000003,0,2475,0.000128,0.017857,0,124
3238,,,0,6,6,0,6,6,4,0.545455,0.701389,0,0,0.000011,0,2476,0.000128,0.066667,0,125
3239,,,0,1,1,0,1,1,3,0.5,0.566667,0,0,0,0,2477,0.000128,0,0,136
3240,,,1,6,7,1,6,7,5,0.354839,0.495455,14,0.000003,0.000672,0,2478,0.00015,0.095238,0.000809,136
3241,,,0,2,2,0,2,2,3,0.571429,0.708333,0,0,0,0,2480,0.000128,0,0,16
2470,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2479,0.000182,0,0.000376,16
3242,,,0,2,2,0,2,2,1,1,1,0,0,0,0,2482,0.000128,0,0,124
1959,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2481,0.000182,0,0.000376,124
3243,,,0,8,8,0,8,8,5,0.416667,0.537222,0,0,0.000011,0,2483,0.000128,0.089286,0,125
3244,,,1,3,4,1,3,4,6,0.352564,0.409091,27.833333,0.000001,0.00003,0,2484,0.000144,0.25,0.000376,92
3245,,,3,3,6,3,3,6,5,0.424242,0.538095,10.333333,0.000047,0.000018,0,2485,0.000214,0.2,0.002676,92
3246,,,1,3,4,1,3,4,3,0.5,0.576923,0,0.000001,0.000001,0,2486,0.000144,0.416667,0.000376,125
3247,,,0,9,9,0,9,9,7,0.277778,0.399957,0,0,0.069826,0,2487,0.000128,0.111111,0,125
3248,,,0,1,1,0,1,1,1,1,1,0,0,0,110,2489,0.000128,0,0,126
2996,,,1,0,1,1,0,1,0,0,0,0,0,0,110,2488,0.000237,0,0.000376,126
3249,,,1,5,6,1,5,6,2,0.857143,0.916667,5,0,0,0,2491,0.000144,0.033333,0.000376,84
585,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2490,0.000152,0,0.000809,84
3251,,,2,5,7,2,5,7,3,0.515152,0.607843,51.25,0.000158,0.000025,0,2492,0.000167,0.095238,0.001618,92
3252,,,0,9,9,0,9,9,7,0.311688,0.413724,0,0,0.015473,0,2493,0.000128,0.069444,0,54
3253,,,4,9,13,4,9,13,7,0.315589,0.402926,249.1,0.000437,0.002746,0,2494,0.000203,0.098485,0.005308,16
3254,,,1,5,6,1,5,6,8,0.273927,0.341925,82.583333,0.000187,0.000129,0,2494,0.000147,0.35,0.003829,16
3255,,,0,3,3,0,3,3,3,0.52,0.589744,0,0,0,0,2495,0.000128,0.333333,0,84
3256,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0,2496,0.000128,0,0,48
3257,,,0,4,4,0,4,4,6,0.306569,0.389286,0,0,0.001618,0,2497,0.000128,0.166667,0,54
3258,,,3,5,8,3,5,8,5,0.390977,0.450962,131.2,0.000008,0.000007,0,2498,0.000253,0.071429,0.002243,83
3259,,,3,3,6,3,3,6,2,0.714286,0.8,10,0.000961,0.000001,0,2500,0.000202,0.2,0.001127,127
3438,,,3,3,6,3,3,6,2,0.8,0.875,6,0.000005,0.000001,0,2499,0.000256,0.266667,0.00311,127
3261,,,1,2,3,1,2,3,2,0.666667,0.75,3,0,0,0,2501,0.00015,0.166667,0.000376,48
3262,,,0,6,6,0,6,6,5,0.435897,0.595098,0,0,0,0,2502,0.000128,0.333333,0,112
3263,,,0,5,5,0,5,5,6,0.376623,0.486207,0,0,0,0,2503,0.000128,0.45,0,48
3264,,,0,3,3,0,3,3,2,0.8,0.875,0,0,0.000001,0,2505,0.000128,0.166667,0,127
789,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2504,0.000164,0,0.000376,127
3265,,,0,2,2,0,2,2,9,0.217659,0.257169,0,0,0.001206,0,2506,0.000128,0,0,54
3266,,,0,5,5,0,5,5,3,0.463768,0.526042,0,0,0.000641,0,2507,0.000128,0,0,92
3267,,,0,3,3,0,3,3,3,0.482759,0.559524,0,0,0,0,2509,0.000128,0.166667,0,84
543,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2508,0.000164,0,0.000376,84
3268,,,0,6,6,0,6,6,7,0.25188,0.341649,0,0,0.015998,0,2510,0.000128,0.033333,0,54
3269,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,84,2511,0.000128,0,0,128
3270,,,0,8,8,0,8,8,5,0.406977,0.517619,0,0,0.000361,0,2513,0.000128,0.071429,0,118
3439,,,1,5,6,1,5,6,4,0.521739,0.659722,5,0.000025,0.000013,0,2512,0.000142,0.233333,0.000376,118
3271,,,0,4,4,0,4,4,4,0.431373,0.518939,0,0,0,0,2515,0.000128,0.083333,0,124
1866,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2514,0.000155,0,0.000376,124
3273,,,1,3,4,1,3,4,3,0.583333,0.690476,4,0,0,0,2516,0.000144,0.083333,0.000376,127
3274,,,0,2,2,0,2,2,5,0.358491,0.427193,0,0,0.00984,0,2517,0.000128,0.5,0,54
3275,,,0,1,1,0,1,1,1,1,1,0,0,0,23,2518,0.000128,0,0,15
3276,,,0,2,2,0,2,2,1,1,1,0,0,0,111,2521,0.000128,0,0,129
2319,,,1,0,1,1,0,1,0,0,0,0,0,0,111,2520,0.000182,0,0.000376,129
2648,,,1,0,1,1,0,1,0,0,0,0,0,0,111,2519,0.000182,0,0.000376,129
3277,,,1,1,2,1,1,2,1,1,1,0,0,0,0,2522,0.000146,0.5,0.000376,130
3279,,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0,0,2523,0.000128,0,0,130
3280,,,0,7,7,0,7,7,3,0.714286,0.833333,0,0,0,0,2526,0.000128,0.166667,0,48
3515,,,3,6,9,3,6,9,2,0.875,0.928571,15.5,0,0,0,2524,0.000306,0.152778,0.001994,48
3516,,,2,1,3,2,1,3,3,0.5,0.541667,0,0,0,0,2525,0.000165,0.333333,0.000752,48
3282,,,0,3,3,0,3,3,6,0.320755,0.443137,0,0,0.000001,0,2529,0.000128,0,0,127
1687,,,2,0,2,2,0,2,0,0,0,0,0,0,0,2528,0.000201,0,0.000752,127
3095,,,3,0,3,3,0,3,0,0,0,0,0,0,0,2527,0.000273,0,0.001127,127
3283,,,0,3,3,0,3,3,2,0.8,0.875,0,0,0,0,2531,0.000128,0.5,0,130
3523,,,1,2,3,1,2,3,2,0.75,0.833333,0,0,0,0,2530,0.000164,0.5,0.000376,130
3285,,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0,0,2533,0.000128,0,0,84
1090,,,2,0,2,2,0,2,0,0,0,0,0,0,0,2532,0.00021,0,0.000752,84
3286,,,0,8,8,0,8,8,3,0.583333,0.674603,0,0,0.000001,0,2534,0.000128,0.142857,0,112
3287,,,0,2,2,0,2,2,2,0.625,0.7,0,0,0,1,2535,0.000128,0,0,79
3288,,,1,3,4,1,3,4,2,0.8,0.875,1,0,0,0,2536,0.00015,0.083333,0.000376,94
3289,,,0,3,3,0,3,3,4,0.423077,0.537879,0,0,0,0,2537,0.000128,0.166667,0,82
3290,,,0,4,4,0,4,4,2,0.75,0.833333,0,0,0,0,2541,0.000128,0.083333,0,131
3436,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2540,0.000155,0,0.000376,131
3445,,,1,1,2,1,1,2,1,1,1,1,0,0,0,2539,0.000155,0,0.000376,131
3291,,,0,1,1,0,1,1,1,1,1,0,0,0,112,2543,0.000128,0,0,132
2387,,,1,0,1,1,0,1,0,0,0,0,0,0,112,2542,0.000237,0,0.000376,132
3292,,,1,1,2,1,1,2,1,1,1,1,0,0,0,2544,0.000237,0,0.000376,118
3294,,,0,1,1,0,1,1,1,1,1,0,0,0,55,2545,0.000128,0,0,52
3295,,,1,3,4,1,3,4,2,0.714286,0.8,0,0,0,26,2546,0.000165,0.5,0.001188,133
3296,,,1,4,5,1,4,5,2,0.833333,0.9,1,0,0,26,2546,0.000175,0.416667,0.001188,133
3297,,,0,1,1,0,1,1,1,1,1,0,0,0,113,2548,0.000128,0,0,134
2201,,,1,0,1,1,0,1,0,0,0,0,0,0,113,2547,0.000237,0,0.000376,134
3298,,,0,1,1,0,1,1,1,1,1,0,0,0,75,2549,0.000128,0,0,75
3300,,,0,4,4,0,4,4,4,0.408163,0.504167,0,0,0.000212,0,2550,0.000128,0.25,0,19
3302,,,1,9,10,1,9,10,6,0.425926,0.525,42,0.000003,0.001322,0,2551,0.000138,0.066667,0.000376,92
3303,,,3,7,10,3,7,10,5,0.391304,0.476667,112.25,0.004349,0.115209,0,2552,0.000237,0.066667,0.001127,54
3304,,,0,3,3,0,3,3,8,0.278986,0.338435,0,0,0.000314,0,2553,0.000128,0,0,136
3305,,,0,2,2,0,2,2,6,0.292683,0.339931,0,0,0.000297,0,2554,0.000128,0,0,136
3306,,,0,2,2,0,2,2,1,1,1,0,0,0,0,2555,0.000128,0,0,135
3307,,,0,6,6,0,6,6,5,0.431818,0.57807,0,0,0.000009,0,2557,0.000128,0.133333,0,67
186,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,0,2556,0.000146,0,0.000376,67
3308,,,0,2,2,0,2,2,1,1,1,0,0,0.000007,0,2558,0.000128,0.5,0,136
3309,,,0,2,2,0,2,2,2,0.666667,0.75,0,0,0,0,2559,0.000128,0.5,0,135
3311,,,0,2,2,0,2,2,2,0.666667,0.75,0,0,0,0,2560,0.000128,0,0,136
3312,,,0,17,17,0,17,17,6,0.408654,0.517647,0,0,0.001249,0,2562,0.000128,0.058824,0,16
963,,,1,0,1,1,0,1,0,0,0,0,0.000085,0,0,2561,0.000134,0,0.000376,16
3313,,,0,9,9,0,9,9,2,0.764706,0.846154,0,0,0.000002,0,2563,0.000128,0.111111,0,125
3314,,,0,2,2,0,2,2,4,0.391304,0.5,0,0,0,0,2564,0.000128,0,0,125
3316,,,0,6,6,0,6,6,3,0.631579,0.736111,0,0,0.000031,0,2565,0.000128,0.166667,0,136
3317,,,1,7,8,1,7,8,3,0.625,0.722222,13.166667,0,0.00002,0,2567,0.000155,0.017857,0.000376,125
2314,,,2,0,2,2,0,2,0,0,0,0,0.000003,0,0,2566,0.000166,0,0.001618,125
3318,,,0,4,4,0,4,4,4,0.44186,0.535088,0,0,0.000005,0,2568,0.000128,0.166667,0,125
3319,,,1,3,4,1,3,4,3,0.444444,0.520833,8,0,0.000001,0,2570,0.000176,0.333333,0.002798,124
3320,,,2,4,6,2,4,6,4,0.421053,0.53125,9,0.000001,0,0,2570,0.000226,0.166667,0.004597,124
3321,,,2,4,6,2,4,6,5,0.432432,0.561458,16,0,0.000011,0,2570,0.000226,0.1,0.004597,124
2671,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,0,2569,0.000176,0,0.002798,124
3322,,,0,6,6,0,6,6,3,0.509804,0.583333,0,0,0.000095,0,2571,0.000128,0.2,0,16
3323,,,1,5,6,1,5,6,3,0.517241,0.622222,13.333333,0.000003,0,0,2573,0.000182,0.066667,0.000376,19
1925,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2572,0.000159,0,0.000809,19
3324,,,0,2,2,0,2,2,4,0.388889,0.452381,0,0,0.000049,0,2574,0.000128,0,0,19
3325,,,1,7,8,1,7,8,7,0.274691,0.351445,10.65,0.000044,0.002372,0,2575,0.000146,0.125,0.000376,54
3326,,,1,4,5,1,4,5,7,0.273469,0.34371,48.266667,0.000156,0.001572,0,2576,0.000151,0.15,0.001242,54
3327,,,0,2,2,0,2,2,2,0.666667,0.75,0,0,0,0,2577,0.000128,1,0,124
3328,,,0,6,6,0,6,6,7,0.304348,0.386518,0,0,0.000262,0,2578,0.000128,0.133333,0,16
3330,,,0,3,3,0,3,3,4,0.373494,0.438172,0,0,0.000327,0,2579,0.000128,0.166667,0,16
3331,,,0,4,4,0,4,4,4,0.46875,0.577778,0,0,0.000007,0,2580,0.000128,0,0,83
3332,,,0,6,6,0,6,6,2,0.75,0.833333,0,0,0.000002,0,2581,0.000128,0.166667,0,83
3333,,,0,3,3,0,3,3,1,1,1,0,0,0,0,2582,0.000128,0.333333,0,130
3335,,,0,3,3,0,3,3,6,0.335766,0.39529,0,0,0.000012,0,2583,0.000128,0,0,83
3336,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,0,2584,0.000128,0,0,83
3337,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,0,2585,0.000128,0,0,83
3338,,,1,1,2,1,1,2,1,1,1,1,0,0,114,2587,0.000237,0,0.000376,137
2491,,,1,0,1,1,0,1,0,0,0,0,0,0,114,2586,0.000329,0,0.000809,137
3340,,,0,3,3,0,3,3,4,0.454545,0.583333,0,0,0.000055,0,2588,0.000128,0.333333,0,19
3341,,,0,5,5,0,5,5,5,0.413793,0.609722,0,0,0,0,2589,0.000128,0.35,0,19
3342,,,0,1,1,0,1,1,1,1,1,0,0,0,115,2591,0.000128,0,0,138
2499,,,1,0,1,1,0,1,0,0,0,0,0,0,115,2590,0.000237,0,0.000376,138
3344,,,0,2,2,0,2,2,6,0.360465,0.427957,0,0,0,0,2594,0.000128,0.5,0,48
3345,,,1,3,4,1,3,4,6,0.37037,0.453333,2.533333,0,0,0,2593,0.000182,0.083333,0.000376,48
3343,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2592,0.00018,0,0.000809,48
3346,,,0,1,1,0,1,1,1,1,1,0,0,0,116,2596,0.000128,0,0,139
1675,,,1,0,1,1,0,1,0,0,0,0,0,0,116,2595,0.000237,0,0.000376,139
3347,,,2,1,3,2,1,3,1,1,1,2,0.003215,0,0,2598,0.000169,0,0.000752,54
3494,,,3,0,3,3,0,3,0,0,0,0,0,0,0,2597,0.000435,0,0.001994,97
3348,,,0,7,7,0,7,7,7,0.274227,0.3384,0,0,0.003003,0,2599,0.000128,0.02381,0,54
3349,,,0,2,2,0,2,2,1,1,1,0,0,0,105,2601,0.000128,0,0,140
923,,,1,0,1,1,0,1,0,0,0,0,0,0,105,2600,0.000182,0,0.000376,140
3350,,,1,3,4,1,3,4,3,0.5625,0.648148,0.5,0,0,0,2602,0.000146,0.25,0.000376,84
3351,,,0,2,2,0,2,2,1,1,1,0,0,0,117,2605,0.000128,0,0,141
2065,,,1,0,1,1,0,1,0,0,0,0,0,0,117,2604,0.000182,0,0.000376,141
2248,,,1,0,1,1,0,1,0,0,0,0,0,0,117,2603,0.000182,0,0.000376,141
3352,,,0,2,2,0,2,2,6,0.259259,0.32619,0,0,0.002166,0,2606,0.000128,0,0,125
3354,,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0,0,2607,0.000128,0,0,127
3355,,,1,2,3,1,2,3,1,1,1,1,0,0,0,2608,0.000371,0,0.001188,112
3356,,,1,1,2,1,1,2,2,0.666667,0.75,0,0,0,0,2608,0.000286,0,0.001188,112
3357,,,0,2,2,0,2,2,1,1,1,0,0,0,0,2609,0.000128,0,0,127
3360,,,0,1,1,0,1,1,1,1,1,0,0,0,0,2610,0.000128,0,0,74
3361,,,0,1,1,0,1,1,1,1,1,0,0,0,104,2611,0.000128,0,0,115
3362,,,0,4,4,0,4,4,4,0.533333,0.697917,0,0,0,0,2613,0.000128,0.083333,0,94
1273,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2612,0.000155,0,0.000376,94
3363,,,0,3,3,0,3,3,3,0.625,0.766667,0,0,0,0,2615,0.000128,0,0,94
1939,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2614,0.000164,0,0.000376,94
3364,,,0,3,3,0,3,3,2,0.8,0.875,0,0,0,0,2617,0.000128,0,0,62
2596,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2616,0.000164,0,0.000376,62
3365,,,0,3,3,0,3,3,1,1,1,0,0,0.00001,0,2619,0.000128,0,0,49
2329,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,0,2618,0.000164,0,0.000376,49
3366,,,0,4,4,0,4,4,3,0.5,0.570175,0,0,0.000003,0,2621,0.000128,0.083333,0,19
2492,,,2,0,2,2,0,2,0,0,0,0,0.000001,0,0,2620,0.000182,0,0.000752,19
3367,,,0,11,11,0,11,11,3,0.575,0.702899,0,0,0,0,2623,0.000128,0.072727,0,112
2528,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2622,0.000138,0,0.000376,112
3368,,,1,4,5,1,4,5,9,0.192308,0.255189,122.333333,0,0,0,2624,0.000163,0.1,0.000809,127
3369,,,0,5,5,0,5,5,6,0.408163,0.543333,0,0,0,0,2626,0.000128,0.25,0,94
3442,,,1,9,10,1,9,10,6,0.461538,0.677778,7,0,0,0,2625,0.00015,0.066667,0.000376,94
3370,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,91,2627,0.000128,0,0,142
3371,,,1,1,2,1,1,2,2,0.666667,0.75,0,0,0,118,2629,0.000286,0,0.001188,143
3372,,,1,2,3,1,2,3,1,1,1,1,0,0,118,2629,0.000371,0,0.001188,143
3373,,,1,0,1,1,0,1,0,0,0,0,0,0,118,2628,0.000286,0,0.001188,143
3374,,,0,2,2,0,2,2,1,1,1,0,0,0,90,2630,0.000128,0.5,0,144
3377,,,0,10,10,0,10,10,6,0.369565,0.532353,0,0,0.000021,0,2631,0.000128,0.044444,0,135
3378,,,0,1,1,0,1,1,1,1,1,0,0,0,0,2633,0.000128,0,0,125
2796,,,2,0,2,2,0,2,0,0,0,0,0,0,0,2632,0.000255,0,0.000752,125
3379,,,0,6,6,0,6,6,8,0.236842,0.332766,0,0,0.000029,0,2634,0.000128,0.133333,0,16
3380,,,1,15,16,1,15,16,8,0.290541,0.399815,27.119048,0.000894,0.132168,0,2635,0.000141,0.141667,0.000809,54
3381,,,0,1,1,0,1,1,3,0.454545,0.533333,0,0,0.000463,0,2636,0.000128,0,0,54
3382,,,1,5,6,1,5,6,5,0.4,0.493889,18.5,0.000045,0.000016,0,2637,0.000144,0.066667,0.000376,92
3384,,,0,3,3,0,3,3,4,0.461538,0.5625,0,0,0,0,2638,0.000128,0.5,0,83
3385,,,0,2,2,0,2,2,2,0.571429,0.625,0,0,0.000008,0,2639,0.000128,0,0,135
3386,,,0,2,2,0,2,2,6,0.37931,0.438889,0,0,0.000026,0,2640,0.000128,0,0,92
3387,,,0,1,1,0,1,1,3,0.416667,0.5,0,0,0.000622,0,2641,0.000128,0,0,92
3388,,,0,4,4,0,4,4,4,0.478261,0.621212,0,0,0.000336,0,2642,0.000128,0.083333,0,19
3389,,,0,1,1,0,1,1,1,1,1,0,0,0,119,2644,0.000128,0,0,145
53,,,1,0,1,1,0,1,0,0,0,0,0,0,119,2643,0.000237,0,0.000376,145
3390,,,0,4,4,0,4,4,3,0.52,0.615385,0,0,0.000006,0,2645,0.000128,0.083333,0,125
3391,,,0,10,10,0,10,10,4,0.471264,0.567073,0,0,0.000047,0,2646,0.000128,0.033333,0,92
3393,,,0,4,4,0,4,4,5,0.336538,0.428095,0,0,0.002346,0,2647,0.000128,0.083333,0,16
3394,,,0,1,1,0,1,1,6,0.267081,0.306202,0,0,0,0,2648,0.000128,0,0,19
3395,,,1,10,11,1,10,11,5,0.356643,0.470261,14.916667,0.000009,0.001499,0,2650,0.000146,0.066667,0.001723,16
2669,,,4,0,4,4,0,4,0,0,0,0,0.000131,0,0,2649,0.000187,0.25,0.003941,16
3396,,,2,7,9,2,7,9,6,0.320755,0.415033,9.916667,0.000113,0.000128,0,2650,0.00015,0.125,0.001842,16
3399,,,0,1,1,0,1,1,1,1,1,0,0,0,120,2652,0.000128,0,0,146
3398,,,1,0,1,1,0,1,0,0,0,0,0,0,120,2651,0.000237,0,0.000376,146
3400,,,2,10,12,2,10,12,6,0.322188,0.394182,135.733333,0.000167,0.003272,0,2653,0.000161,0.113636,0.001618,16
3401,,,1,5,6,1,5,6,7,0.247934,0.326071,8.809524,0.000014,0.000275,0,2655,0.000146,0.166667,0.000376,16
1983,,,3,0,3,3,0,3,0,0,0,0,0.002181,0,0,2654,0.000229,0,0.001561,54
3403,,,0,2,2,0,2,2,7,0.235,0.297366,0,0,0.000207,0,2656,0.000128,0,0,16
3404,,,3,1,4,3,1,4,4,0.37037,0.433333,12,0.000007,0.000001,0,2657,0.00022,0.083333,0.001561,19
3405,,,0,2,2,0,2,2,3,0.555556,0.666667,0,0,0,0,2658,0.000128,0.5,0,127
3406,,,0,3,3,0,3,3,4,0.454545,0.575,0,0,0.000001,0,2659,0.000128,0.166667,0,87
3407,,,0,1,1,0,1,1,4,0.37037,0.433333,0,0,0.000001,0,2660,0.000128,0,0,19
3409,,,0,1,1,0,1,1,1,1,1,0,0,0,121,2662,0.000128,0,0,147
1423,,,1,0,1,1,0,1,0,0,0,0,0,0,121,2661,0.000237,0,0.000376,147
3411,,,0,4,4,0,4,4,4,0.397727,0.461905,0,0,0,0,2663,0.000128,0.333333,0,112
3412,,,0,4,4,0,4,4,3,0.571429,0.708333,0,0,0.000067,0,2666,0.000128,0.083333,0,127
3004,,,1,0,1,1,0,1,0,0,0,0,0.000005,0,0,2665,0.000155,0,0.000376,127
3437,,,1,0,1,1,0,1,0,0,0,0,0.000005,0,0,2664,0.000155,0,0.000376,127
3415,,,0,3,3,0,3,3,5,0.365385,0.453509,0,0,0.069022,0,2667,0.000128,0.5,0,54
3416,,,0,3,3,0,3,3,5,0.300971,0.386022,0,0,0.002884,0,2668,0.000128,0.333333,0,54
3417,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,0,2669,0.000128,0,0,92
3419,,,0,10,10,0,10,10,8,0.275482,0.380595,0,0,0.013986,0,2670,0.000128,0.155556,0,54
3420,,,0,4,4,0,4,4,8,0.245413,0.297608,0,0,0.032082,0,2672,0.000128,0.25,0,54
3339,,,2,0,2,2,0,2,0,0,0,0,0.002347,0,0,2671,0.000182,0,0.000752,54
3422,,,0,4,4,0,4,4,8,0.23545,0.310621,0,0,0.005333,0,2673,0.000128,0.333333,0,54
3423,,,0,2,2,0,2,2,3,0.555556,0.666667,0,0,0,0,2675,0.000128,0,0,84
1042,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2674,0.000182,0,0.000376,84
3424,,,0,4,4,0,4,4,4,0.485714,0.573529,0,0,0.114304,0,2676,0.000128,0.166667,0,54
3427,,,0,3,3,0,3,3,4,0.448276,0.544872,0,0,0,0,2677,0.000128,0.166667,0,92
3428,,,0,2,2,0,2,2,1,1,1,0,0,0,0,2679,0.000128,0,0,48
2042,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2678,0.000182,0,0.000376,48
3429,,,1,2,3,1,2,3,2,0.75,0.833333,1,0,0,0,2681,0.000223,0,0.001188,118
2118,,,2,0,2,2,0,2,0,0,0,0,0,0,0,2680,0.000241,0,0.001564,118
3430,,,1,2,3,1,2,3,2,0.75,0.833333,1,0,0,0,2681,0.000223,0,0.001188,118
3431,,,0,6,6,0,6,6,2,0.714286,0.8,0,0,0,0,2683,0.000128,0,0,118
2116,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2682,0.000146,0,0.000376,118
3432,,,0,4,4,0,4,4,5,0.408163,0.515833,0,0,0,0,2684,0.000128,0.25,0,112
3433,,,0,3,3,0,3,3,6,0.3625,0.445977,0,0,0,0,2686,0.000128,0.166667,0,48
725,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2685,0.000164,0,0.000376,48
3434,,,0,1,1,0,1,1,1,1,1,0,0,0,0,2687,0.000128,0,0,62
3435,,,0,9,9,0,9,9,2,0.736842,0.821429,0,0,0,0,2688,0.000128,0.027778,0,112
3440,,,0,1,1,0,1,1,1,1,1,0,0,0,0,2689,0.000128,0,0,48
3441,,,1,7,8,1,7,8,2,0.64,0.71875,3,0,0,0,2690,0.00014,0.196429,0.000376,112
3443,,,0,1,1,0,1,1,1,1,1,0,0,0,122,2692,0.000128,0,0,148
2437,,,1,0,1,1,0,1,0,0,0,0,0,0,122,2691,0.000237,0,0.000376,148
830,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2538,0.00026,0,0.000809,131
3446,,,0,1,1,0,1,1,1,1,1,0,0,0,123,2694,0.000128,0,0,149
3444,,,1,0,1,1,0,1,0,0,0,0,0,0,123,2693,0.000237,0,0.000376,149
3447,,,0,3,3,0,3,3,2,0.714286,0.8,0,0,0,0,2696,0.000128,0.333333,0,130
3452,,,2,2,4,2,2,4,1,1,1,1,0,0,0,2695,0.000191,0.25,0.000752,130
3448,,,1,6,7,1,6,7,4,0.52,0.673077,10.5,0,0.000001,0,2697,0.000144,0.142857,0.000376,127
3449,,,2,4,6,2,4,6,3,0.636364,0.761905,3,0,0,0,2698,0.000201,0.233333,0.000752,105
3450,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0,2699,0.000128,0,0,67
3451,,,0,3,3,0,3,3,7,0.28866,0.391412,0,0,0.000153,0,2700,0.000128,0.166667,0,87
3453,,,2,1,3,2,1,3,4,0.416667,0.516667,5,0,0.000002,0,2701,0.000182,0.166667,0.000752,125
3455,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,1,2702,0.000128,0,0,79
3456,,,0,3,3,0,3,3,2,0.666667,0.75,0,0,0,0,2704,0.000128,0,0,125
422,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2703,0.000164,0,0.000376,125
3457,,,0,1,1,0,1,1,1,1,1,0,0,0,0,2706,0.000128,0,0,16
2613,,,2,0,2,2,0,2,0,0,0,0,0,0,0,2705,0.000299,0,0.001185,16
3459,,,0,1,1,0,1,1,7,0.227273,0.300159,0,0,0,0,2707,0.000128,0,0,135
3460,,,1,6,7,1,6,7,5,0.335878,0.426136,1.47619,0.000006,0.000018,0,2708,0.000134,0.119048,0.000376,92
3461,,,0,4,4,0,4,4,2,0.666667,0.75,0,0,0,0,2709,0.000128,0.333333,0,112
3462,,,1,2,3,1,2,3,3,0.466667,0.571429,7,0,0.000003,0,2710,0.000164,0,0.000376,124
3463,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,2711,0.000128,0,0,125
3464,,,0,3,3,0,3,3,4,0.380952,0.451389,0,0,0,0,2713,0.000128,0,0,124
943,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2712,0.000164,0,0.000376,124
3465,,,0,2,2,0,2,2,1,1,1,0,0,0.000003,0,2714,0.000128,0,0,125
3467,,,0,4,4,0,4,4,3,0.521739,0.625,0,0,0.000003,0,2716,0.000128,0,0,125
434,,,1,0,1,1,0,1,0,0,0,0,0,0,0,2715,0.000155,0,0.000376,125
3468,,,0,1,1,0,1,1,6,0.277778,0.34,0,0,0.000002,0,2717,0.000128,0,0,118
3469,,,1,2,3,1,2,3,3,0.5,0.566667,8,0,0,0,2718,0.000155,0.166667,0.000376,112
3470,,,1,5,6,1,5,6,3,0.590909,0.679487,9,0,0.000001,0,2719,0.000182,0.233333,0.000376,135
3472,,,0,2,2,0,2,2,4,0.470588,0.572917,0,0,0,0,2720,0.000128,0,0,136
3473,,,0,4,4,0,4,4,5,0.380952,0.481944,0,0,0.000022,0,2721,0.000128,0.083333,0,125
3474,,,0,3,3,0,3,3,2,0.714286,0.8,0,0,0.000007,0,2722,0.000128,0.666667,0,136
3475,,,0,1,1,0,1,1,1,1,1,0,0,0,0,2723,0.000128,0,0,125
